Timestamp,Object,Track_ID,Zone,Image
2026-03-12T21:45:04.321834,2,ADULT,CRITICAL,front_left,2.35,0.595,1,0
2026-03-12T21:45:04.507973,2,ADULT,CRITICAL,front_left,2.35,0.406,1,0
2026-03-12T21:45:04.748324,2,ADULT,CRITICAL,front_left,2.35,0.463,1,0
2026-03-12T21:45:04.914129,2,ADULT,CRITICAL,front_left,2.35,0.753,1,0
2026-03-12T21:45:05.126316,2,ADULT,CRITICAL,front_left,2.35,0.657,1,0
2026-03-12T21:45:05.126316,5,ADULT,CRITICAL,front_left,2.35,0.387,1,0
2026-03-12T21:45:05.267998,2,ADULT,CRITICAL,front_left,2.35,0.732,1,0
2026-03-12T21:45:05.382376,2,ADULT,CRITICAL,front_left,2.35,0.451,1,0
2026-03-12T21:45:05.526269,2,ADULT,CRITICAL,front_left,2.42,0.399,1,0
2026-03-12T21:45:05.624979,2,ADULT,CRITICAL,front_left,2.42,0.587,1,0
2026-03-12T21:45:05.707652,2,ADULT,CRITICAL,front_left,2.42,0.645,1,0
2026-03-12T21:45:05.881665,2,ADULT,CRITICAL,front_left,2.42,0.687,1,0
2026-03-12T21:45:06.049261,2,ADULT,CRITICAL,front_left,2.42,0.684,1,0
2026-03-12T21:45:06.258705,2,ADULT,CRITICAL,front_left,2.42,0.64,1,0
2026-03-12T21:45:06.480939,2,ADULT,CRITICAL,front_left,2.42,0.754,1,0
2026-03-12T21:45:06.600397,2,ADULT,CRITICAL,front_left,2.42,0.696,1,0
2026-03-12T21:45:06.680162,2,ADULT,CRITICAL,front_left,2.42,0.68,1,0
2026-03-12T21:45:06.779732,2,ADULT,CRITICAL,front_left,2.42,0.463,1,0
2026-03-12T21:45:06.877069,2,ADULT,CRITICAL,front_left,2.42,0.737,1,0
2026-03-12T21:45:06.991849,2,ADULT,CRITICAL,front_left,2.42,0.828,1,0
2026-03-12T21:45:07.132406,2,ADULT,CRITICAL,front_left,2.42,0.82,1,0
2026-03-12T21:45:07.294242,2,ADULT,CRITICAL,front_left,2.42,0.914,1,0
2026-03-12T21:45:07.382513,2,ADULT,CRITICAL,front_left,2.42,0.905,1,0
2026-03-12T21:45:07.473360,2,ADULT,CRITICAL,front_left,2.42,0.912,1,0
2026-03-12T21:45:07.562416,2,ADULT,CRITICAL,front_left,2.42,0.886,1,0
2026-03-12T21:45:07.682271,2,ADULT,CRITICAL,front_left,2.42,0.914,1,0
2026-03-12T21:45:07.846658,2,ADULT,CRITICAL,front_left,2.42,0.893,1,0
2026-03-12T21:45:08.057251,2,ADULT,CRITICAL,front_left,2.42,0.874,1,0
2026-03-12T21:45:08.249474,2,ADULT,CRITICAL,front_left,2.42,0.924,1,0
2026-03-12T21:45:08.406231,2,ADULT,CRITICAL,front_left,2.42,0.891,1,0
2026-03-12T21:45:08.561189,2,ADULT,CRITICAL,front_left,2.42,0.906,1,0
2026-03-12T21:45:08.787189,2,ADULT,CRITICAL,front_left,2.42,0.782,1,0
2026-03-12T21:45:08.943392,2,ADULT,CRITICAL,front_left,2.41,0.656,1,0
2026-03-12T21:45:09.082378,2,ADULT,CRITICAL,front_left,2.4,0.771,1,0
2026-03-12T21:45:09.231439,2,ADULT,CRITICAL,front_left,2.39,0.845,1,0
2026-03-12T21:45:09.383216,2,ADULT,CRITICAL,front_left,2.39,0.574,1,0
2026-03-12T21:45:09.546421,2,ADULT,CRITICAL,front_left,2.38,0.776,1,0
2026-03-12T21:45:09.758395,2,ADULT,CRITICAL,front_left,2.37,0.579,1,0
2026-03-12T21:45:10.270061,2,ADULT,CRITICAL,front_left,2.36,0.529,1,0
2026-03-12T21:45:10.677703,2,ADULT,CRITICAL,front_left,2.36,0.769,1,0
2026-03-12T21:45:10.989452,2,ADULT,CRITICAL,front_left,2.37,0.904,1,0
2026-03-12T21:45:11.136402,2,ADULT,CRITICAL,front_left,2.37,0.628,1,0
2026-03-12T21:45:11.340214,2,ADULT,CRITICAL,front_left,2.36,0.783,1,0
2026-03-12T21:45:11.487393,2,ADULT,CRITICAL,front_left,2.36,0.432,1,0
2026-03-12T21:45:11.634291,2,ADULT,CRITICAL,front_left,2.36,0.38,1,0
2026-03-12T21:45:12.018589,2,ADULT,CRITICAL,front_left,2.36,0.474,1,0
2026-03-12T21:45:12.244581,2,ADULT,CRITICAL,front_left,2.36,0.625,1,0
2026-03-12T21:45:12.393318,2,ADULT,CRITICAL,front_left,2.36,0.393,1,0
2026-03-12T21:45:12.604146,2,ADULT,CRITICAL,front_left,2.36,0.489,1,0
2026-03-12T21:45:12.781104,6,ADULT,CRITICAL,front_left,2.37,0.744,1,0
2026-03-12T21:45:12.886010,6,ADULT,CRITICAL,front_left,2.36,0.782,1,0
2026-03-12T21:45:13.001390,6,ADULT,CRITICAL,front_left,2.36,0.673,1,0
2026-03-12T21:45:13.287260,6,ADULT,CRITICAL,front_left,2.35,0.591,1,0
2026-03-12T21:45:13.375204,6,ADULT,CRITICAL,front_left,2.35,0.53,1,0
2026-03-12T21:45:13.673286,6,ADULT,CRITICAL,front_left,2.34,0.736,1,0
2026-03-12T21:45:13.853452,6,ADULT,CRITICAL,front_left,2.34,0.736,1,0
2026-03-12T21:45:14.255396,2,ADULT,CRITICAL,front_left,2.38,0.728,1,0
2026-03-12T21:45:14.415672,2,ADULT,CRITICAL,front_left,2.39,0.395,1,0
2026-03-12T21:45:14.582054,2,ADULT,CRITICAL,front_left,2.4,0.39,1,0
2026-03-12T21:45:14.768088,2,ADULT,CRITICAL,front_left,2.39,0.439,1,0
2026-03-12T21:45:14.978160,2,ADULT,CRITICAL,front_left,2.39,0.873,1,0
2026-03-12T21:45:15.123599,2,ADULT,CRITICAL,front_left,2.39,0.813,1,0
2026-03-12T21:45:15.341951,2,ADULT,CRITICAL,front_left,2.39,0.727,1,0
2026-03-12T21:45:15.535643,2,ADULT,CRITICAL,front_left,2.38,0.755,1,0
2026-03-12T21:45:15.760115,2,ADULT,CRITICAL,front_left,2.38,0.386,1,0
2026-03-12T21:45:15.905405,2,ADULT,CRITICAL,front_left,2.37,0.664,1,0
2026-03-12T21:45:16.058028,2,ADULT,CRITICAL,front_left,2.37,0.568,1,0
2026-03-12T21:45:16.166232,2,ADULT,CRITICAL,front_left,2.37,0.736,1,0
2026-03-12T21:45:16.260556,2,ADULT,CRITICAL,front_left,2.37,0.609,1,0
2026-03-12T21:45:16.451970,2,ADULT,CRITICAL,front_left,2.36,0.537,1,0
2026-03-12T21:45:16.541454,2,ADULT,CRITICAL,front_left,2.36,0.477,1,0
2026-03-12T21:45:16.626175,2,ADULT,CRITICAL,front_left,2.36,0.688,1,0
2026-03-12T21:45:16.851131,2,ADULT,CRITICAL,front_left,2.41,0.562,1,0
2026-03-12T21:45:17.022012,2,ADULT,CRITICAL,front_left,2.42,0.511,1,0
2026-03-12T21:45:17.177863,2,ADULT,CRITICAL,front_left,2.42,0.492,1,0
2026-03-12T21:45:17.391594,2,ADULT,CRITICAL,front_left,2.42,0.439,1,0
2026-03-12T21:45:18.171340,2,ADULT,CRITICAL,front_left,2.38,0.635,1,0
2026-03-12T21:45:18.322490,2,ADULT,CRITICAL,front_left,2.38,0.583,1,0
2026-03-12T21:45:18.436133,2,ADULT,CRITICAL,front_left,2.38,0.441,1,0
